,Unnamed: 0,ID,prediction
2558,2558,2019 X 8 X C2065 X AS17005,0.0
2559,2559,2019 X 8 X C2065 X AS27134,70.47
2560,2560,2019 X 8 X C2065 X AS27132,3.44
2561,2561,2019 X 8 X C2065 X AS27000,30.03
2562,2562,2019 X 8 X C2065 X AS27139,0.5
2563,2563,2019 X 8 X C2065 X AS27137,0.83
2564,2564,2019 X 8 X C2065 X AS27138,3.09
2565,2565,2019 X 8 X C2065 X AS27133,34.67
2566,2566,2019 X 8 X C1701 X AS21126,0.0
2567,2567,2019 X 8 X C1701 X AS27139,0.0
2568,2568,2019 X 8 X C1701 X AS27138,0.0
2569,2569,2019 X 8 X C1701 X AS27133,0.0
2570,2570,2019 X 8 X C1009 X AS27000,11.78
2571,2571,2019 X 8 X C1009 X AS27137,4.38
2572,2572,2019 X 8 X C1009 X AS27138,2.33
2573,2573,2019 X 8 X C1009 X AS27133,36.89
2574,2574,2019 X 8 X C1112 X AS42018,0.0
2575,2575,2019 X 8 X C1112 X AS21126,0.71
2576,2576,2019 X 8 X C1112 X AS46000,14.89
2577,2577,2019 X 8 X C1112 X AS17005,0.0
2578,2578,2019 X 8 X C1112 X AS27134,11.58
2579,2579,2019 X 8 X C1112 X AS27132,4.04
2580,2580,2019 X 8 X C1112 X AS27000,7.93
2581,2581,2019 X 8 X C1112 X AS27139,0.0
2582,2582,2019 X 8 X C1112 X AS27137,10.32
2583,2583,2019 X 8 X C1112 X AS27138,11.83
2584,2584,2019 X 8 X C1112 X AS27133,15.44
2585,2585,2019 X 9 X C1701 X AS21126,0.0
2586,2586,2019 X 9 X C1701 X AS27139,0.0
2587,2587,2019 X 9 X C1701 X AS27138,0.0
2588,2588,2019 X 9 X C1701 X AS27133,0.0
2589,2589,2019 X 9 X C1009 X AS27132,0.0
2590,2590,2019 X 9 X C1009 X AS27000,11.37
2591,2591,2019 X 9 X C1009 X AS27137,3.93
2592,2592,2019 X 9 X C1009 X AS27138,2.56
2593,2593,2019 X 9 X C1009 X AS27133,39.37
2594,2594,2019 X 9 X C1112 X AS42018,0.0
2595,2595,2019 X 9 X C1112 X AS21126,4.42
2596,2596,2019 X 9 X C1112 X AS46000,18.99
2597,2597,2019 X 9 X C1112 X AS17005,0.0
2598,2598,2019 X 9 X C1112 X AS27134,17.91
2599,2599,2019 X 9 X C1112 X AS27132,5.5
2600,2600,2019 X 9 X C1112 X AS27000,9.42
2601,2601,2019 X 9 X C1112 X AS27139,0.445
2602,2602,2019 X 9 X C1112 X AS27137,9.19
2603,2603,2019 X 9 X C1112 X AS27138,13.64
2604,2604,2019 X 9 X C1112 X AS27133,17.6
2605,2605,2019 X 9 X C2065 X AS21126,5.83
2606,2606,2019 X 9 X C2065 X AS46000,49.72
2607,2607,2019 X 9 X C2065 X AS17005,0.0
2608,2608,2019 X 9 X C2065 X AS27134,36.56
2609,2609,2019 X 9 X C2065 X AS27132,3.13
2610,2610,2019 X 9 X C2065 X AS27000,31.47
2611,2611,2019 X 9 X C2065 X AS27139,0.7933333333333333
2612,2612,2019 X 9 X C2065 X AS27137,1.55
2613,2613,2019 X 9 X C2065 X AS27138,3.82
2614,2614,2019 X 9 X C2065 X AS27133,40.31
2615,2615,2019 X 7 X C2068 X AS27134,10.53
2616,2616,2019 X 7 X C2068 X AS27000,9.92
2617,2617,2019 X 7 X C2068 X AS27139,0.0
2618,2618,2019 X 7 X C2068 X AS27137,0.76
2619,2619,2019 X 7 X C2068 X AS27138,1.06
2620,2620,2019 X 7 X C2068 X AS27133,6.76
2621,2621,2019 X 8 X C2068 X AS27134,17.65
2622,2622,2019 X 8 X C2068 X AS27000,14.35
2623,2623,2019 X 8 X C2068 X AS27137,2.22
2624,2624,2019 X 8 X C2068 X AS27138,2.07
2625,2625,2019 X 8 X C2068 X AS27133,17.3
2626,2626,2019 X 9 X C2068 X AS27134,23.61
2627,2627,2019 X 9 X C2068 X AS27000,15.33
2628,2628,2019 X 9 X C2068 X AS27137,1.94
2629,2629,2019 X 9 X C2068 X AS27138,2.11
2630,2630,2019 X 9 X C2068 X AS27133,24.08
2631,2631,2019 X 7 X C5004 X AS42018,0.0
2632,2632,2019 X 7 X C5004 X AS21126,4.42
2633,2633,2019 X 7 X C5004 X AS27132,1.5
2634,2634,2019 X 7 X C5004 X AS27000,2.35
2635,2635,2019 X 7 X C5004 X AS27139,0.06
2636,2636,2019 X 7 X C5004 X AS27137,6.63
2637,2637,2019 X 7 X C5004 X AS27138,14.78
2638,2638,2019 X 7 X C5004 X AS27133,15.3
2639,2639,2019 X 8 X C5004 X AS21126,7.31
2640,2640,2019 X 8 X C5004 X AS42018,0.0
2641,2641,2019 X 8 X C5004 X AS27132,4.03
2642,2642,2019 X 8 X C5004 X AS27000,6.05
2643,2643,2019 X 8 X C5004 X AS27139,0.0
2644,2644,2019 X 8 X C5004 X AS27137,6.35
2645,2645,2019 X 8 X C5004 X AS27138,14.85
2646,2646,2019 X 8 X C5004 X AS27133,28.76
2647,2647,2019 X 9 X C5004 X AS42018,0.0
2648,2648,2019 X 9 X C5004 X AS21126,21.48
2649,2649,2019 X 9 X C5004 X AS27132,4.69
2650,2650,2019 X 9 X C5004 X AS27000,7.21
2651,2651,2019 X 9 X C5004 X AS27139,0.3183333333333333
2652,2652,2019 X 9 X C5004 X AS27137,8.8
2653,2653,2019 X 9 X C5004 X AS27138,14.29
2654,2654,2019 X 9 X C5004 X AS27133,28.22
2655,2655,2019 X 7 X C5021 X AS27134,0.44
2656,2656,2019 X 7 X C5021 X AS27000,1.09
2657,2657,2019 X 7 X C5021 X AS27137,0.0
2658,2658,2019 X 7 X C5021 X AS27138,4.04
2659,2659,2019 X 7 X C5021 X AS27133,12.88
2660,2660,2019 X 8 X C5021 X AS27134,1.24
2661,2661,2019 X 8 X C5021 X AS27000,2.38
2662,2662,2019 X 8 X C5021 X AS27137,0.0
2663,2663,2019 X 8 X C5021 X AS27138,6.86
2664,2664,2019 X 8 X C5021 X AS27133,18.0
2665,2665,2019 X 9 X C5021 X AS27134,2.29
2666,2666,2019 X 9 X C5021 X AS27000,3.58
2667,2667,2019 X 9 X C5021 X AS27137,0.0
2668,2668,2019 X 9 X C5021 X AS27138,6.34
2669,2669,2019 X 9 X C5021 X AS27133,20.57
2670,2670,2019 X 7 X C2069 X AS27134,44.75
2671,2671,2019 X 7 X C2069 X AS27132,4.15
2672,2672,2019 X 7 X C2069 X AS27000,131.5
2673,2673,2019 X 7 X C2069 X AS27139,0.2
2674,2674,2019 X 7 X C2069 X AS27137,5.61
2675,2675,2019 X 7 X C2069 X AS27138,3.7
2676,2676,2019 X 7 X C2069 X AS27133,17.5
2677,2677,2019 X 7 X C2052 X AS27134,1.5495238095238095
2678,2678,2019 X 7 X C2052 X AS27132,0.0
2679,2679,2019 X 7 X C2052 X AS27000,5.54
2680,2680,2019 X 7 X C2052 X AS27133,14.54
2681,2681,2019 X 7 X C2057 X AS27134,10.98
2682,2682,2019 X 7 X C2057 X AS27132,1.68
2683,2683,2019 X 7 X C2057 X AS27000,24.01
2684,2684,2019 X 7 X C2057 X AS27138,2.5
2685,2685,2019 X 7 X C2057 X AS27133,50.22
2686,2686,2019 X 8 X C2069 X AS27134,45.63
2687,2687,2019 X 8 X C2069 X AS27132,6.61
2688,2688,2019 X 8 X C2069 X AS27000,105.9
2689,2689,2019 X 8 X C2069 X AS27139,0.76
2690,2690,2019 X 8 X C2069 X AS27137,8.86
2691,2691,2019 X 8 X C2069 X AS27138,5.19
2692,2692,2019 X 8 X C2069 X AS27133,53.42
2693,2693,2019 X 8 X C2052 X AS27134,1.66
2694,2694,2019 X 8 X C2052 X AS27132,0.0
2695,2695,2019 X 8 X C2052 X AS27000,6.78
2696,2696,2019 X 8 X C2052 X AS27133,14.14
2697,2697,2019 X 8 X C2057 X AS27134,16.57
2698,2698,2019 X 8 X C2057 X AS27132,2.19
2699,2699,2019 X 8 X C2057 X AS27000,21.79
2700,2700,2019 X 8 X C2057 X AS27138,3.9
2701,2701,2019 X 8 X C2057 X AS27133,51.23
2702,2702,2019 X 9 X C2052 X AS27134,3.94
2703,2703,2019 X 9 X C2052 X AS27132,0.0
2704,2704,2019 X 9 X C2052 X AS27000,5.33
2705,2705,2019 X 9 X C2052 X AS27133,12.43
2706,2706,2019 X 9 X C2069 X AS27134,41.63
2707,2707,2019 X 9 X C2069 X AS27132,6.38
2708,2708,2019 X 9 X C2069 X AS27000,116.6
2709,2709,2019 X 9 X C2069 X AS27139,0.53
2710,2710,2019 X 9 X C2069 X AS27137,13.07
2711,2711,2019 X 9 X C2069 X AS27138,6.83
2712,2712,2019 X 9 X C2069 X AS27133,50.04
2713,2713,2019 X 9 X C2057 X AS27134,15.73
2714,2714,2019 X 9 X C2057 X AS27132,2.31
2715,2715,2019 X 9 X C2057 X AS27000,23.63
2716,2716,2019 X 9 X C2057 X AS27138,3.23
2717,2717,2019 X 9 X C2057 X AS27133,49.94
2718,2718,2019 X 7 X C1072 X AS21126,0.0
2719,2719,2019 X 7 X C1072 X AS27134,0.0
2720,2720,2019 X 7 X C1072 X AS27132,0.0
2721,2721,2019 X 7 X C1072 X AS27000,0.24
2722,2722,2019 X 7 X C1072 X AS27139,0.0
2723,2723,2019 X 7 X C1072 X AS27137,4.78
2724,2724,2019 X 7 X C1072 X AS27138,0.12
2725,2725,2019 X 7 X C1072 X AS27133,1.04
2726,2726,2019 X 7 X C1061 X AS42018,0.0
2727,2727,2019 X 7 X C1061 X AS21126,0.0
2728,2728,2019 X 7 X C1061 X AS27134,1.3
2729,2729,2019 X 7 X C1061 X AS27132,8.19
2730,2730,2019 X 7 X C1061 X AS27000,30.73
2731,2731,2019 X 7 X C1061 X AS27137,0.75
2732,2732,2019 X 7 X C1061 X AS27138,1.65
2733,2733,2019 X 7 X C1061 X AS27133,37.46
2734,2734,2019 X 8 X C1061 X AS42018,0.74
2735,2735,2019 X 8 X C1061 X AS21126,0.0
2736,2736,2019 X 8 X C1061 X AS27134,0.38
2737,2737,2019 X 8 X C1061 X AS27132,9.34
2738,2738,2019 X 8 X C1061 X AS27000,53.79
2739,2739,2019 X 8 X C1061 X AS27137,6.08
2740,2740,2019 X 8 X C1061 X AS27138,4.01
2741,2741,2019 X 8 X C1061 X AS27133,80.5
2742,2742,2019 X 8 X C1072 X AS21126,0.0
2743,2743,2019 X 8 X C1072 X AS27134,4.29
2744,2744,2019 X 8 X C1072 X AS27132,0.0
2745,2745,2019 X 8 X C1072 X AS27000,1.77
2746,2746,2019 X 8 X C1072 X AS27139,0.0
2747,2747,2019 X 8 X C1072 X AS27137,4.05
2748,2748,2019 X 8 X C1072 X AS27138,0.14
2749,2749,2019 X 8 X C1072 X AS27133,2.43
2750,2750,2019 X 9 X C1061 X AS21126,0.0
2751,2751,2019 X 9 X C1061 X AS42018,0.69
2752,2752,2019 X 9 X C1061 X AS27134,4.33
2753,2753,2019 X 9 X C1061 X AS27132,10.13
2754,2754,2019 X 9 X C1061 X AS27000,70.26
2755,2755,2019 X 9 X C1061 X AS27137,4.91
2756,2756,2019 X 9 X C1061 X AS27138,3.85
2757,2757,2019 X 9 X C1061 X AS27133,101.2
2758,2758,2019 X 9 X C1072 X AS21126,0.0
2759,2759,2019 X 9 X C1072 X AS27134,7.86
2760,2760,2019 X 9 X C1072 X AS27132,0.5
2761,2761,2019 X 9 X C1072 X AS27000,1.95
2762,2762,2019 X 9 X C1072 X AS27139,0.0
2763,2763,2019 X 9 X C1072 X AS27137,5.57
2764,2764,2019 X 9 X C1072 X AS27138,0.93
2765,2765,2019 X 9 X C1072 X AS27133,16.66
2766,2766,2019 X 7 X C2070 X AS46000,17.53
2767,2767,2019 X 7 X C2070 X AS27134,0.46
2768,2768,2019 X 7 X C2070 X AS27132,0.71
2769,2769,2019 X 7 X C2070 X AS27000,4.78
2770,2770,2019 X 7 X C2070 X AS27137,15.36
2771,2771,2019 X 7 X C2070 X AS27138,6.23
2772,2772,2019 X 7 X C2070 X AS27133,27.7
2773,2773,2019 X 8 X C2070 X AS46000,22.45
2774,2774,2019 X 8 X C2070 X AS27134,0.3
2775,2775,2019 X 8 X C2070 X AS27132,1.27
2776,2776,2019 X 8 X C2070 X AS27000,7.63
2777,2777,2019 X 8 X C2070 X AS27137,13.47
2778,2778,2019 X 8 X C2070 X AS27138,8.21
2779,2779,2019 X 8 X C2070 X AS27133,47.46
2780,2780,2019 X 9 X C2070 X AS46000,35.14
2781,2781,2019 X 9 X C2070 X AS27134,4.25
2782,2782,2019 X 9 X C2070 X AS27132,1.34
2783,2783,2019 X 9 X C2070 X AS27000,8.57
2784,2784,2019 X 9 X C2070 X AS27137,11.98
2785,2785,2019 X 9 X C2070 X AS27138,7.4
2786,2786,2019 X 9 X C2070 X AS27133,33.47
2787,2787,2019 X 7 X C2009 X AS17005,4.89
2788,2788,2019 X 7 X C2009 X AS27132,0.53
2789,2789,2019 X 7 X C2009 X AS27000,14.45
2790,2790,2019 X 7 X C2009 X AS27138,1.24
2791,2791,2019 X 7 X C2009 X AS27133,5.65
2792,2792,2019 X 8 X C2009 X AS17005,12.27
2793,2793,2019 X 8 X C2009 X AS27132,1.66
2794,2794,2019 X 8 X C2009 X AS27000,13.52
2795,2795,2019 X 8 X C2009 X AS27138,3.89
2796,2796,2019 X 8 X C2009 X AS27133,20.51
2797,2797,2019 X 9 X C2009 X AS17005,14.99
2798,2798,2019 X 9 X C2009 X AS27132,1.35
2799,2799,2019 X 9 X C2009 X AS27000,10.67
2800,2800,2019 X 9 X C2009 X AS27138,3.43
2801,2801,2019 X 9 X C2009 X AS27133,22.43
2802,2802,2019 X 7 X C1078 X AS42018,0.0
2803,2803,2019 X 7 X C1078 X AS21126,0.0
2804,2804,2019 X 7 X C1078 X AS27134,28.16
2805,2805,2019 X 7 X C1078 X AS27132,16.4
2806,2806,2019 X 7 X C1078 X AS27000,147.64
2807,2807,2019 X 7 X C1078 X AS27137,4.37
2808,2808,2019 X 7 X C1078 X AS27138,3.59
2809,2809,2019 X 7 X C1078 X AS27133,10.99
2810,2810,2019 X 7 X C1070 X AS21126,0.0
2811,2811,2019 X 7 X C1070 X AS27134,19.71
2812,2812,2019 X 7 X C1070 X AS27132,6.03
2813,2813,2019 X 7 X C1070 X AS27000,7.55
2814,2814,2019 X 7 X C1073 X AS27134,18.38
2815,2815,2019 X 7 X C1073 X AS27132,2.99
2816,2816,2019 X 7 X C1073 X AS27000,41.39
2817,2817,2019 X 7 X C1073 X AS27137,14.11
2818,2818,2019 X 7 X C1073 X AS27138,12.17
2819,2819,2019 X 7 X C1073 X AS27133,109.31
2820,2820,2019 X 7 X C1017 X AS42018,0.0
2821,2821,2019 X 7 X C1017 X AS21126,0.0
2822,2822,2019 X 7 X C1017 X AS27134,0.0
2823,2823,2019 X 7 X C1017 X AS27132,0.0
2824,2824,2019 X 7 X C1017 X AS27000,0.0
2825,2825,2019 X 7 X C1017 X AS27137,2.78
2826,2826,2019 X 7 X C1017 X AS27138,3.67
2827,2827,2019 X 7 X C1017 X AS27133,25.08
2828,2828,2019 X 8 X C1073 X AS27134,26.67
2829,2829,2019 X 8 X C1073 X AS27132,2.32
2830,2830,2019 X 8 X C1073 X AS27000,40.04
2831,2831,2019 X 8 X C1073 X AS27137,22.45
2832,2832,2019 X 8 X C1073 X AS27138,14.46
2833,2833,2019 X 8 X C1073 X AS27133,103.46
2834,2834,2019 X 8 X C1017 X AS42018,0.0
2835,2835,2019 X 8 X C1017 X AS21126,0.0
2836,2836,2019 X 8 X C1017 X AS27134,0.0
2837,2837,2019 X 8 X C1017 X AS27132,0.0
2838,2838,2019 X 8 X C1017 X AS27000,0.0
2839,2839,2019 X 8 X C1017 X AS27137,2.36
2840,2840,2019 X 8 X C1017 X AS27138,2.95
2841,2841,2019 X 8 X C1017 X AS27133,30.06
2842,2842,2019 X 8 X C1078 X AS21126,0.0
2843,2843,2019 X 8 X C1078 X AS42018,0.28
2844,2844,2019 X 8 X C1078 X AS27134,27.07
2845,2845,2019 X 8 X C1078 X AS27132,20.04
2846,2846,2019 X 8 X C1078 X AS27000,132.84
2847,2847,2019 X 8 X C1078 X AS27137,3.77
2848,2848,2019 X 8 X C1078 X AS27138,3.59
2849,2849,2019 X 8 X C1078 X AS27133,19.84
2850,2850,2019 X 8 X C1070 X AS21126,0.0
2851,2851,2019 X 8 X C1070 X AS27134,21.79
2852,2852,2019 X 8 X C1070 X AS27132,4.885
2853,2853,2019 X 8 X C1070 X AS27000,10.06
2854,2854,2019 X 9 X C1073 X AS21126,0.0
2855,2855,2019 X 9 X C1073 X AS27134,28.61
2856,2856,2019 X 9 X C1073 X AS27132,2.5
2857,2857,2019 X 9 X C1073 X AS27000,39.1
2858,2858,2019 X 9 X C1073 X AS27137,19.94
2859,2859,2019 X 9 X C1073 X AS27138,17.62
2860,2860,2019 X 9 X C1073 X AS27133,91.12
2861,2861,2019 X 9 X C1078 X AS42018,0.0
2862,2862,2019 X 9 X C1078 X AS21126,0.0
2863,2863,2019 X 9 X C1078 X AS27134,36.9
2864,2864,2019 X 9 X C1078 X AS27132,21.25
2865,2865,2019 X 9 X C1078 X AS27000,132.48
2866,2866,2019 X 9 X C1078 X AS27137,3.48
2867,2867,2019 X 9 X C1078 X AS27138,3.67
2868,2868,2019 X 9 X C1078 X AS27133,25.36
2869,2869,2019 X 9 X C1070 X AS21126,0.0
2870,2870,2019 X 9 X C1070 X AS27134,23.29
2871,2871,2019 X 9 X C1070 X AS27132,5.65
2872,2872,2019 X 9 X C1070 X AS27000,10.09
2873,2873,2019 X 9 X C1017 X AS21126,0.0
2874,2874,2019 X 9 X C1017 X AS42018,0.0
2875,2875,2019 X 9 X C1017 X AS27134,0.01
2876,2876,2019 X 9 X C1017 X AS27132,0.06
2877,2877,2019 X 9 X C1017 X AS27000,0.01
2878,2878,2019 X 9 X C1017 X AS27137,2.53
2879,2879,2019 X 9 X C1017 X AS27138,3.73
2880,2880,2019 X 9 X C1017 X AS27133,32.66
2881,2881,2019 X 7 X C1028 X AS21126,0.0
2882,2882,2019 X 7 X C1028 X AS17005,0.0
2883,2883,2019 X 7 X C1028 X AS27134,0.0
2884,2884,2019 X 7 X C1028 X AS27132,0.0
2885,2885,2019 X 7 X C1028 X AS27000,27.46
2886,2886,2019 X 7 X C1028 X AS27137,4.83
2887,2887,2019 X 7 X C1028 X AS27138,2.63
2888,2888,2019 X 7 X C1028 X AS27133,35.17
2889,2889,2019 X 7 X C1074 X AS27134,13.31
2890,2890,2019 X 7 X C1074 X AS27132,1.74
2891,2891,2019 X 7 X C1074 X AS27000,39.82
2892,2892,2019 X 7 X C1074 X AS27137,16.1
2893,2893,2019 X 7 X C1074 X AS27138,10.41
2894,2894,2019 X 7 X C1074 X AS27133,6.39
2895,2895,2019 X 7 X C1077 X AS21126,8.45
2896,2896,2019 X 7 X C1077 X AS42018,0.0
2897,2897,2019 X 7 X C1077 X AS46000,0.96
2898,2898,2019 X 7 X C1077 X AS17005,0.0
2899,2899,2019 X 7 X C1077 X AS27134,19.6
2900,2900,2019 X 7 X C1077 X AS27132,17.81
2901,2901,2019 X 7 X C1077 X AS27000,358.39
2902,2902,2019 X 7 X C1077 X AS27137,15.62
2903,2903,2019 X 7 X C1077 X AS27138,16.8
2904,2904,2019 X 7 X C1077 X AS27133,17.08
2905,2905,2019 X 7 X C1067 X AS27134,0.0
2906,2906,2019 X 7 X C1067 X AS27000,17.26
2907,2907,2019 X 7 X C1067 X AS27137,4.45
2908,2908,2019 X 7 X C1067 X AS27133,8.46
2909,2909,2019 X 7 X C1099 X AS42018,6.17
2910,2910,2019 X 7 X C1099 X AS21126,0.92
2911,2911,2019 X 7 X C1099 X AS17005,0.065
2912,2912,2019 X 7 X C1099 X AS27134,8.15
2913,2913,2019 X 7 X C1099 X AS27132,3.74
2914,2914,2019 X 7 X C1099 X AS27000,19.13
2915,2915,2019 X 7 X C1099 X AS27137,21.63
2916,2916,2019 X 7 X C1099 X AS27138,48.71
2917,2917,2019 X 7 X C1099 X AS27133,90.43
2918,2918,2019 X 7 X C1007 X AS42018,42.15
2919,2919,2019 X 7 X C1007 X AS21126,0.0
2920,2920,2019 X 7 X C1007 X AS46000,0.0
2921,2921,2019 X 7 X C1007 X AS17005,0.0
2922,2922,2019 X 7 X C1007 X AS27134,49.27
2923,2923,2019 X 7 X C1007 X AS27132,50.63
2924,2924,2019 X 7 X C1007 X AS27000,180.52
2925,2925,2019 X 7 X C1007 X AS27139,0.0
2926,2926,2019 X 7 X C1007 X AS27137,29.12
2927,2927,2019 X 7 X C1007 X AS27138,23.5
2928,2928,2019 X 7 X C1007 X AS27133,27.65
2929,2929,2019 X 8 X C1074 X AS27134,10.21
2930,2930,2019 X 8 X C1074 X AS27132,2.3
2931,2931,2019 X 8 X C1074 X AS27000,40.39
2932,2932,2019 X 8 X C1074 X AS27137,13.34
2933,2933,2019 X 8 X C1074 X AS27138,10.68
2934,2934,2019 X 8 X C1074 X AS27133,7.47
2935,2935,2019 X 8 X C1028 X AS21126,0.0
2936,2936,2019 X 8 X C1028 X AS17005,0.0
2937,2937,2019 X 8 X C1028 X AS27134,0.0
2938,2938,2019 X 8 X C1028 X AS27132,0.0
2939,2939,2019 X 8 X C1028 X AS27000,30.95
2940,2940,2019 X 8 X C1028 X AS27137,4.25
2941,2941,2019 X 8 X C1028 X AS27138,5.3
2942,2942,2019 X 8 X C1028 X AS27133,38.26
2943,2943,2019 X 8 X C1077 X AS21126,10.36
2944,2944,2019 X 8 X C1077 X AS27134,39.49
2945,2945,2019 X 8 X C1077 X AS27132,34.62
2946,2946,2019 X 8 X C1077 X AS27000,123.13
2947,2947,2019 X 8 X C1077 X AS27137,13.04
2948,2948,2019 X 8 X C1077 X AS27138,21.46
2949,2949,2019 X 8 X C1077 X AS27133,13.89
2950,2950,2019 X 8 X C1067 X AS27134,0.0
2951,2951,2019 X 8 X C1067 X AS27000,15.36
2952,2952,2019 X 8 X C1067 X AS27137,4.95
2953,2953,2019 X 8 X C1067 X AS27133,5.13
2954,2954,2019 X 8 X C1099 X AS42018,4.73
2955,2955,2019 X 8 X C1099 X AS21126,11.27
2956,2956,2019 X 8 X C1099 X AS17005,0.03
2957,2957,2019 X 8 X C1099 X AS27134,41.86
2958,2958,2019 X 8 X C1099 X AS27132,5.74
2959,2959,2019 X 8 X C1099 X AS27000,43.98
2960,2960,2019 X 8 X C1099 X AS27137,29.14
2961,2961,2019 X 8 X C1099 X AS27138,49.39
2962,2962,2019 X 8 X C1099 X AS27133,87.63
2963,2963,2019 X 8 X C1007 X AS21126,0.0
2964,2964,2019 X 8 X C1007 X AS42018,49.0
2965,2965,2019 X 8 X C1007 X AS46000,0.0
2966,2966,2019 X 8 X C1007 X AS17005,0.0
2967,2967,2019 X 8 X C1007 X AS27134,43.56
2968,2968,2019 X 8 X C1007 X AS27132,54.83
2969,2969,2019 X 8 X C1007 X AS27000,109.19
2970,2970,2019 X 8 X C1007 X AS27139,0.0
2971,2971,2019 X 8 X C1007 X AS27137,21.65666666666667
2972,2972,2019 X 8 X C1007 X AS27138,25.02
2973,2973,2019 X 8 X C1007 X AS27133,31.05
2974,2974,2019 X 9 X C1028 X AS21126,0.0
2975,2975,2019 X 9 X C1028 X AS17005,0.0
2976,2976,2019 X 9 X C1028 X AS27134,0.0
2977,2977,2019 X 9 X C1028 X AS27132,0.0
2978,2978,2019 X 9 X C1028 X AS27000,36.36
2979,2979,2019 X 9 X C1028 X AS27137,4.21
2980,2980,2019 X 9 X C1028 X AS27138,5.04
2981,2981,2019 X 9 X C1028 X AS27133,43.04
2982,2982,2019 X 9 X C1074 X AS27134,15.95
2983,2983,2019 X 9 X C1074 X AS27132,1.9
2984,2984,2019 X 9 X C1074 X AS27000,37.54
2985,2985,2019 X 9 X C1074 X AS27137,12.03
2986,2986,2019 X 9 X C1074 X AS27138,10.06
2987,2987,2019 X 9 X C1074 X AS27133,10.68
2988,2988,2019 X 9 X C1077 X AS21126,8.07
2989,2989,2019 X 9 X C1077 X AS27134,30.0
2990,2990,2019 X 9 X C1077 X AS27132,33.76
2991,2991,2019 X 9 X C1077 X AS27000,159.16
2992,2992,2019 X 9 X C1077 X AS27137,12.59
2993,2993,2019 X 9 X C1077 X AS27138,21.36
2994,2994,2019 X 9 X C1077 X AS27133,12.89
2995,2995,2019 X 9 X C1099 X AS21126,12.6
2996,2996,2019 X 9 X C1099 X AS42018,6.59
2997,2997,2019 X 9 X C1099 X AS17005,0.34
2998,2998,2019 X 9 X C1099 X AS27134,36.94
2999,2999,2019 X 9 X C1099 X AS27000,33.45
3000,3000,2019 X 9 X C1099 X AS27137,40.84
3001,3001,2019 X 9 X C1099 X AS27138,37.07
3002,3002,2019 X 9 X C1099 X AS27133,75.78
3003,3003,2019 X 9 X C1007 X AS21126,0.0
3004,3004,2019 X 9 X C1007 X AS42018,52.18
3005,3005,2019 X 9 X C1007 X AS46000,0.0
3006,3006,2019 X 9 X C1007 X AS17005,0.0
3007,3007,2019 X 9 X C1007 X AS27134,39.16
3008,3008,2019 X 9 X C1007 X AS27132,60.44
3009,3009,2019 X 9 X C1007 X AS27000,140.12
3010,3010,2019 X 9 X C1007 X AS27139,0.0
3011,3011,2019 X 9 X C1007 X AS27137,27.63
3012,3012,2019 X 9 X C1007 X AS27138,25.46
3013,3013,2019 X 9 X C1007 X AS27133,31.91
3014,3014,2019 X 9 X C1067 X AS27134,0.33
3015,3015,2019 X 9 X C1067 X AS27000,17.76
3016,3016,2019 X 9 X C1067 X AS27137,4.9
3017,3017,2019 X 9 X C1067 X AS27133,16.93
3018,3018,2019 X 7 X C5006 X AS27134,14.01
3019,3019,2019 X 7 X C5006 X AS27132,2.28
3020,3020,2019 X 7 X C5006 X AS27000,14.24
3021,3021,2019 X 7 X C5006 X AS27139,0.0
3022,3022,2019 X 7 X C5006 X AS27137,1.88
3023,3023,2019 X 7 X C5006 X AS27138,6.39
3024,3024,2019 X 7 X C5006 X AS27133,96.91
3025,3025,2019 X 8 X C5006 X AS27134,12.18
3026,3026,2019 X 8 X C5006 X AS27132,3.6733333333333333
3027,3027,2019 X 8 X C5006 X AS27000,30.85
3028,3028,2019 X 8 X C5006 X AS27139,0.0
3029,3029,2019 X 8 X C5006 X AS27137,2.22
3030,3030,2019 X 8 X C5006 X AS27138,6.65
3031,3031,2019 X 8 X C5006 X AS27133,72.92
3032,3032,2019 X 9 X C5006 X AS27134,24.69
3033,3033,2019 X 9 X C5006 X AS27132,3.97
3034,3034,2019 X 9 X C5006 X AS27000,29.84
3035,3035,2019 X 9 X C5006 X AS27139,0.32166666666666666
3036,3036,2019 X 9 X C5006 X AS27137,3.83
3037,3037,2019 X 9 X C5006 X AS27138,6.83
3038,3038,2019 X 9 X C5006 X AS27133,77.74
3039,3039,2019 X 7 X C2071 X AS46000,1.61
3040,3040,2019 X 7 X C2071 X AS27134,0.0
3041,3041,2019 X 7 X C2071 X AS27132,0.3
3042,3042,2019 X 7 X C2071 X AS27000,0.42
3043,3043,2019 X 7 X C2071 X AS27139,0.46
3044,3044,2019 X 7 X C2071 X AS27137,0.72
3045,3045,2019 X 7 X C2071 X AS27138,21.97
3046,3046,2019 X 7 X C2071 X AS27133,4.99
3047,3047,2019 X 8 X C2071 X AS46000,8.94
3048,3048,2019 X 8 X C2071 X AS27134,0.0
3049,3049,2019 X 8 X C2071 X AS27132,0.03
3050,3050,2019 X 8 X C2071 X AS27000,1.77
3051,3051,2019 X 8 X C2071 X AS27139,1.52
3052,3052,2019 X 8 X C2071 X AS27137,2.13
3053,3053,2019 X 8 X C2071 X AS27138,17.41
3054,3054,2019 X 8 X C2071 X AS27133,11.29
3055,3055,2019 X 9 X C2071 X AS46000,7.68
